course_number,TA_name,TA_year,TA_preference,TA_available
MATH:1350:0A04,"01, TA",5,0,1
MATH:1350:0A04,"08, TA",2,0,1
MATH:1350:0A04,"12, TA",4,0,1
MATH:1350:0A04,"13, TA",5,0,1
MATH:1350:0A04,"18, TA",5,0,1
MATH:1350:0A04,"19, TA",4,0,1
MATH:1350:0A04,"20, TA",3,0,1
MATH:1350:0A04,"22, TA",2,0,1
MATH:1350:0A04,"24, TA",5,0,1
MATH:1350:0A04,"25, TA",4,0,1
MATH:1350:0A04,"27, TA",5,0,1
MATH:1350:0A04,"29, TA",2,0,1
MATH:1350:0A04,"30, TA",4,0,1
MATH:1350:0A04,"34, TA",5,0,1
MATH:1350:0A04,"36, TA",3,0,1
MATH:1350:0A04,"37, TA",3,0,1
MATH:1350:0A04,"38, TA",6,0,1
MATH:1350:0A04,"40, TA",6,0,1
MATH:1350:0A04,"41, TA",2,0,1
MATH:1350:0A04,"42, TA",3,0,1
MATH:1350:0A04,"45, TA",3,0,1
MATH:1350:0A04,"46, TA",2,0,1
MATH:1350:0A04,"48, TA",2,0,1
MATH:1350:0A04,"51, TA",3,0,1
MATH:1350:0A04,"53, TA",3,0,1
MATH:1350:0A04,"61, TA",1,0,1
MATH:1350:0A04,"63, TA",1,0,1
MATH:1350:0A04,"64, TA",1,0,1
MATH:1350:0A04,"69, TA",1,0,1
MATH:1350:0A04,"70, TA",1,0,1
MATH:1350:0A05,"03, TA",4,3,1
MATH:1350:0A05,"06, TA",2,5,0
MATH:1350:0A05,"09, TA",4,5,0
MATH:1350:0A05,"14, TA",2,5,1
MATH:1350:0A05,"23, TA",4,1,1
MATH:1350:0A05,"26, TA",2,2,0
MATH:1350:0A05,"28, TA",2,2,1
MATH:1350:0A05,"31, TA",4,2,1
MATH:1350:0A05,"33, TA",6,1,1
MATH:1350:0A05,"35, TA",6,3,1
MATH:1350:0A05,"43, TA",2,3,0
MATH:1350:0A05,"44, TA (2)",3,5,1
MATH:1350:0A05,"47, TA",2,5,0
MATH:1350:0A05,"49, TA",4,1,1
MATH:1350:0A05,"50, TA",2,3,1
MATH:1350:0A05,"52, TA",2,5,1
MATH:1350:0A05,"04, TA",2,0,1
MATH:1350:0A05,"07, TA",2,0,1
MATH:1350:0A05,"08, TA",2,0,1
MATH:1350:0A05,"11, TA",2,0,1
MATH:1350:0A05,"19, TA",4,0,1
MATH:1350:0A05,"20, TA",3,0,1
MATH:1350:0A05,"22, TA",2,0,1
MATH:1350:0A05,"25, TA",4,0,1
MATH:1350:0A05,"27, TA",5,0,1
MATH:1350:0A05,"29, TA",2,0,1
MATH:1350:0A05,"30, TA",4,0,1
MATH:1350:0A05,"32, TA",6,0,1
MATH:1350:0A05,"34, TA",5,0,1
MATH:1350:0A05,"36, TA",3,0,1
MATH:1350:0A05,"38, TA",6,0,1
MATH:1350:0A05,"45, TA",3,0,1
MATH:1350:0A05,"48, TA",2,0,1
MATH:1350:0A05,"51, TA",3,0,1
MATH:1350:0A05,"56, TA",1,0,1
MATH:1350:0A05,"58, TA",1,0,1
MATH:1350:0A05,"59, TA",1,0,1
MATH:1350:0A05,"62, TA",1,0,1
MATH:1350:0A05,"63, TA",1,0,1
MATH:1350:0A05,"69, TA",1,0,1
MATH:1350:0A05,"70, TA",1,0,1
MATH:1350:0A07,"03, TA",4,3,1
MATH:1350:0A07,"06, TA",2,5,1
MATH:1350:0A07,"09, TA",4,5,1
MATH:1350:0A07,"14, TA",2,5,1
MATH:1350:0A07,"23, TA",4,1,1
MATH:1350:0A07,"26, TA",2,2,1
MATH:1350:0A07,"28, TA",2,2,1
MATH:1350:0A07,"31, TA",4,2,1
MATH:1350:0A07,"33, TA",6,1,1
MATH:1350:0A07,"35, TA",6,3,1
MATH:1350:0A07,"43, TA",2,3,1
MATH:1350:0A07,"44, TA (2)",3,5,1
MATH:1350:0A07,"47, TA",2,5,1
MATH:1350:0A07,"49, TA",4,1,1
MATH:1350:0A07,"50, TA",2,3,1
MATH:1350:0A07,"52, TA",2,5,1
MATH:1350:0A07,"01, TA",5,0,1
MATH:1350:0A07,"02, TA",3,0,1
MATH:1350:0A07,"04, TA",2,0,1
MATH:1350:0A07,"05, TA",3,0,1
MATH:1350:0A07,"07, TA",2,0,1
MATH:1350:0A07,"08, TA",2,0,1
MATH:1350:0A07,"10, TA",3,0,1
MATH:1350:0A07,"11, TA",2,0,1
MATH:1350:0A07,"12, TA",4,0,1
MATH:1350:0A07,"13, TA",5,0,1
MATH:1350:0A07,"15, TA",2,0,1
MATH:1350:0A07,"16, TA",5,0,1
MATH:1350:0A07,"17, TA",3,0,1
MATH:1350:0A07,"18, TA",5,0,1
MATH:1350:0A07,"19, TA",4,0,1
MATH:1350:0A07,"20, TA",3,0,1
MATH:1350:0A07,"21, TA",3,0,1
MATH:1350:0A07,"22, TA",2,0,1
MATH:1350:0A07,"24, TA",5,0,1
MATH:1350:0A07,"25, TA",4,0,1
MATH:1350:0A07,"27, TA",5,0,1
MATH:1350:0A07,"29, TA",2,0,1
MATH:1350:0A07,"30, TA",4,0,1
MATH:1350:0A07,"32, TA",6,0,1
MATH:1350:0A07,"34, TA",5,0,1
MATH:1350:0A07,"36, TA",3,0,1
MATH:1350:0A07,"37, TA",3,0,1
MATH:1350:0A07,"38, TA",6,0,1
MATH:1350:0A07,"40, TA",6,0,1
MATH:1350:0A07,"41, TA",2,0,1
MATH:1350:0A07,"42, TA",3,0,1
MATH:1350:0A07,"45, TA",3,0,1
MATH:1350:0A07,"46, TA",2,0,1
MATH:1350:0A07,"48, TA",2,0,1
MATH:1350:0A07,"51, TA",3,0,1
MATH:1350:0A07,"53, TA",3,0,1
MATH:1350:0A07,"54, TA",1,0,1
MATH:1350:0A07,"55, TA",1,0,1
MATH:1350:0A07,"56, TA",1,0,1
MATH:1350:0A07,"57, TA",1,0,1
MATH:1350:0A07,"58, TA",1,0,1
MATH:1350:0A07,"59, TA",1,0,1
MATH:1350:0A07,"60, TA",1,0,1
MATH:1350:0A07,"61, TA",1,0,1
MATH:1350:0A07,"62, TA",1,0,1
MATH:1350:0A07,"63, TA",1,0,1
MATH:1350:0A07,"64, TA",1,0,1
MATH:1350:0A07,"65, TA",1,0,1
MATH:1350:0A07,"67, TA",1,0,1
MATH:1350:0A07,"68, TA",1,0,1
MATH:1350:0A07,"69, TA",1,0,1
MATH:1350:0A07,"70, TA",1,0,1
MATH:1350:0A07,"71, TA",1,0,1
MATH:1350:0A07,TA 39,6,0,1
MATH:1350:0A08,"03, TA",4,3,1
MATH:1350:0A08,"06, TA",2,5,1
MATH:1350:0A08,"09, TA",4,5,1
MATH:1350:0A08,"14, TA",2,5,1
MATH:1350:0A08,"23, TA",4,1,1
MATH:1350:0A08,"26, TA",2,2,1
MATH:1350:0A08,"28, TA",2,2,1
MATH:1350:0A08,"31, TA",4,2,1
MATH:1350:0A08,"33, TA",6,1,1
MATH:1350:0A08,"35, TA",6,3,1
MATH:1350:0A08,"43, TA",2,3,1
MATH:1350:0A08,"44, TA (2)",3,5,1
MATH:1350:0A08,"47, TA",2,5,1
MATH:1350:0A08,"49, TA",4,1,1
MATH:1350:0A08,"50, TA",2,3,1
MATH:1350:0A08,"52, TA",2,5,1
MATH:1350:0A08,"02, TA",3,0,1
MATH:1350:0A08,"04, TA",2,0,1
MATH:1350:0A08,"07, TA",2,0,1
MATH:1350:0A08,"08, TA",2,0,1
MATH:1350:0A08,"10, TA",3,0,1
MATH:1350:0A08,"11, TA",2,0,1
MATH:1350:0A08,"12, TA",4,0,1
MATH:1350:0A08,"13, TA",5,0,1
MATH:1350:0A08,"15, TA",2,0,1
MATH:1350:0A08,"16, TA",5,0,1
MATH:1350:0A08,"17, TA",3,0,1
MATH:1350:0A08,"18, TA",5,0,1
MATH:1350:0A08,"20, TA",3,0,1
MATH:1350:0A08,"21, TA",3,0,1
MATH:1350:0A08,"22, TA",2,0,1
MATH:1350:0A08,"24, TA",5,0,1
MATH:1350:0A08,"25, TA",4,0,1
MATH:1350:0A08,"29, TA",2,0,1
MATH:1350:0A08,"30, TA",4,0,1
MATH:1350:0A08,"32, TA",6,0,1
MATH:1350:0A08,"34, TA",5,0,1
MATH:1350:0A08,"36, TA",3,0,1
MATH:1350:0A08,"37, TA",3,0,1
MATH:1350:0A08,"38, TA",6,0,1
MATH:1350:0A08,"40, TA",6,0,1
MATH:1350:0A08,"41, TA",2,0,1
MATH:1350:0A08,"42, TA",3,0,1
MATH:1350:0A08,"45, TA",3,0,1
MATH:1350:0A08,"46, TA",2,0,1
MATH:1350:0A08,"48, TA",2,0,1
MATH:1350:0A08,"51, TA",3,0,1
MATH:1350:0A08,"53, TA",3,0,1
MATH:1350:0A08,"54, TA",1,0,1
MATH:1350:0A08,"55, TA",1,0,1
MATH:1350:0A08,"56, TA",1,0,1
MATH:1350:0A08,"57, TA",1,0,1
MATH:1350:0A08,"58, TA",1,0,1
MATH:1350:0A08,"59, TA",1,0,1
MATH:1350:0A08,"62, TA",1,0,1
MATH:1350:0A08,"63, TA",1,0,1
MATH:1350:0A08,"64, TA",1,0,1
MATH:1350:0A08,"65, TA",1,0,1
MATH:1350:0A08,"67, TA",1,0,1
MATH:1350:0A08,"68, TA",1,0,1
MATH:1350:0A08,"69, TA",1,0,1
MATH:1350:0A08,"70, TA",1,0,1
MATH:1350:0A08,"71, TA",1,0,1
MATH:1350:0A08,TA 39,6,0,1
MATH:1350:0A09,"03, TA",4,3,0
MATH:1350:0A09,"06, TA",2,5,1
MATH:1350:0A09,"09, TA",4,5,1
MATH:1350:0A09,"14, TA",2,5,1
MATH:1350:0A09,"23, TA",4,1,1
MATH:1350:0A09,"26, TA",2,2,1
MATH:1350:0A09,"28, TA",2,2,1
MATH:1350:0A09,"31, TA",4,2,1
MATH:1350:0A09,"33, TA",6,1,1
MATH:1350:0A09,"35, TA",6,3,1
MATH:1350:0A09,"43, TA",2,3,1
MATH:1350:0A09,"44, TA (2)",3,5,1
MATH:1350:0A09,"47, TA",2,5,1
MATH:1350:0A09,"49, TA",4,1,1
MATH:1350:0A09,"50, TA",2,3,1
MATH:1350:0A09,"52, TA",2,5,1
MATH:1350:0A09,"01, TA",5,0,1
MATH:1350:0A09,"02, TA",3,0,1
MATH:1350:0A09,"04, TA",2,0,1
MATH:1350:0A09,"05, TA",3,0,1
MATH:1350:0A09,"07, TA",2,0,1
MATH:1350:0A09,"08, TA",2,0,1
MATH:1350:0A09,"10, TA",3,0,1
MATH:1350:0A09,"11, TA",2,0,1
MATH:1350:0A09,"12, TA",4,0,1
MATH:1350:0A09,"13, TA",5,0,1
MATH:1350:0A09,"15, TA",2,0,1
MATH:1350:0A09,"16, TA",5,0,1
MATH:1350:0A09,"17, TA",3,0,1
MATH:1350:0A09,"18, TA",5,0,1
MATH:1350:0A09,"19, TA",4,0,1
MATH:1350:0A09,"20, TA",3,0,1
MATH:1350:0A09,"21, TA",3,0,1
MATH:1350:0A09,"22, TA",2,0,1
MATH:1350:0A09,"24, TA",5,0,1
MATH:1350:0A09,"25, TA",4,0,1
MATH:1350:0A09,"27, TA",5,0,1
MATH:1350:0A09,"29, TA",2,0,1
MATH:1350:0A09,"32, TA",6,0,1
MATH:1350:0A09,"34, TA",5,0,1
MATH:1350:0A09,"36, TA",3,0,1
MATH:1350:0A09,"37, TA",3,0,1
MATH:1350:0A09,"40, TA",6,0,1
MATH:1350:0A09,"41, TA",2,0,1
MATH:1350:0A09,"42, TA",3,0,1
MATH:1350:0A09,"45, TA",3,0,1
MATH:1350:0A09,"46, TA",2,0,1
MATH:1350:0A09,"48, TA",2,0,1
MATH:1350:0A09,"51, TA",3,0,1
MATH:1350:0A09,"53, TA",3,0,1
MATH:1350:0A09,"63, TA",1,0,1
MATH:1350:0A09,"68, TA",1,0,1
MATH:1350:0A09,"69, TA",1,0,1
MATH:1350:0A09,TA 39,6,0,1
MATH:1350:0A11,"03, TA",4,3,1
MATH:1350:0A11,"06, TA",2,5,0
MATH:1350:0A11,"09, TA",4,5,0
MATH:1350:0A11,"14, TA",2,5,1
MATH:1350:0A11,"23, TA",4,1,1
MATH:1350:0A11,"26, TA",2,2,0
MATH:1350:0A11,"28, TA",2,2,1
MATH:1350:0A11,"31, TA",4,2,1
MATH:1350:0A11,"33, TA",6,1,1
MATH:1350:0A11,"35, TA",6,3,1
MATH:1350:0A11,"43, TA",2,3,0
MATH:1350:0A11,"44, TA (2)",3,5,1
MATH:1350:0A11,"47, TA",2,5,0
MATH:1350:0A11,"49, TA",4,1,1
MATH:1350:0A11,"50, TA",2,3,1
MATH:1350:0A11,"52, TA",2,5,1
MATH:1350:0A11,"04, TA",2,0,1
MATH:1350:0A11,"07, TA",2,0,1
MATH:1350:0A11,"08, TA",2,0,1
MATH:1350:0A11,"11, TA",2,0,1
MATH:1350:0A11,"19, TA",4,0,1
MATH:1350:0A11,"20, TA",3,0,1
MATH:1350:0A11,"22, TA",2,0,1
MATH:1350:0A11,"25, TA",4,0,1
MATH:1350:0A11,"27, TA",5,0,1
MATH:1350:0A11,"29, TA",2,0,1
MATH:1350:0A11,"30, TA",4,0,1
MATH:1350:0A11,"32, TA",6,0,1
MATH:1350:0A11,"34, TA",5,0,1
MATH:1350:0A11,"36, TA",3,0,1
MATH:1350:0A11,"38, TA",6,0,1
MATH:1350:0A11,"45, TA",3,0,1
MATH:1350:0A11,"48, TA",2,0,1
MATH:1350:0A11,"51, TA",3,0,1
MATH:1350:0A11,"56, TA",1,0,1
MATH:1350:0A11,"58, TA",1,0,1
MATH:1350:0A11,"59, TA",1,0,1
MATH:1350:0A11,"62, TA",1,0,1
MATH:1350:0A11,"63, TA",1,0,1
MATH:1350:0A11,"69, TA",1,0,1
MATH:1350:0A11,"70, TA",1,0,1
MATH:1350:0A12,"03, TA",4,3,1
MATH:1350:0A12,"06, TA",2,5,1
MATH:1350:0A12,"09, TA",4,5,0
MATH:1350:0A12,"14, TA",2,5,1
MATH:1350:0A12,"23, TA",4,1,1
MATH:1350:0A12,"26, TA",2,2,0
MATH:1350:0A12,"28, TA",2,2,1
MATH:1350:0A12,"31, TA",4,2,1
MATH:1350:0A12,"33, TA",6,1,1
MATH:1350:0A12,"35, TA",6,3,1
MATH:1350:0A12,"43, TA",2,3,1
MATH:1350:0A12,"44, TA (2)",3,5,1
MATH:1350:0A12,"47, TA",2,5,1
MATH:1350:0A12,"49, TA",4,1,1
MATH:1350:0A12,"50, TA",2,3,0
MATH:1350:0A12,"52, TA",2,5,1
MATH:1350:0A12,"01, TA",5,0,1
MATH:1350:0A12,"04, TA",2,0,1
MATH:1350:0A12,"08, TA",2,0,1
MATH:1350:0A12,"12, TA",4,0,1
MATH:1350:0A12,"13, TA",5,0,1
MATH:1350:0A12,"15, TA",2,0,1
MATH:1350:0A12,"16, TA",5,0,1
MATH:1350:0A12,"18, TA",5,0,1
MATH:1350:0A12,"19, TA",4,0,1
MATH:1350:0A12,"20, TA",3,0,1
MATH:1350:0A12,"22, TA",2,0,1
MATH:1350:0A12,"24, TA",5,0,1
MATH:1350:0A12,"25, TA",4,0,1
MATH:1350:0A12,"27, TA",5,0,1
MATH:1350:0A12,"29, TA",2,0,1
MATH:1350:0A12,"30, TA",4,0,1
MATH:1350:0A12,"32, TA",6,0,1
MATH:1350:0A12,"34, TA",5,0,1
MATH:1350:0A12,"36, TA",3,0,1
MATH:1350:0A12,"37, TA",3,0,1
MATH:1350:0A12,"38, TA",6,0,1
MATH:1350:0A12,"40, TA",6,0,1
MATH:1350:0A12,"42, TA",3,0,1
MATH:1350:0A12,"45, TA",3,0,1
MATH:1350:0A12,"46, TA",2,0,1
MATH:1350:0A12,"48, TA",2,0,1
MATH:1350:0A12,"51, TA",3,0,1
MATH:1350:0A12,"53, TA",3,0,1
MATH:1350:0A12,"54, TA",1,0,1
MATH:1350:0A12,"55, TA",1,0,1
MATH:1350:0A12,"56, TA",1,0,1
MATH:1350:0A12,"57, TA",1,0,1
MATH:1350:0A12,"58, TA",1,0,1
MATH:1350:0A12,"59, TA",1,0,1
MATH:1350:0A12,"60, TA",1,0,1
MATH:1350:0A12,"61, TA",1,0,1
MATH:1350:0A12,"62, TA",1,0,1
MATH:1350:0A12,"63, TA",1,0,1
MATH:1350:0A12,"65, TA",1,0,1
MATH:1350:0A12,"67, TA",1,0,1
MATH:1350:0A12,"68, TA",1,0,1
MATH:1350:0A12,"69, TA",1,0,1
MATH:1350:0A12,"70, TA",1,0,1
MATH:1350:0A12,"71, TA",1,0,1
MATH:1350:0A12,TA 39,6,0,1
MATH:1350:0A13,"03, TA",4,3,1
MATH:1350:0A13,"06, TA",2,5,0
MATH:1350:0A13,"09, TA",4,5,0
MATH:1350:0A13,"14, TA",2,5,1
MATH:1350:0A13,"23, TA",4,1,1
MATH:1350:0A13,"26, TA",2,2,0
MATH:1350:0A13,"28, TA",2,2,0
MATH:1350:0A13,"31, TA",4,2,0
MATH:1350:0A13,"33, TA",6,1,1
MATH:1350:0A13,"35, TA",6,3,1
MATH:1350:0A13,"43, TA",2,3,0
MATH:1350:0A13,"44, TA (2)",3,5,1
MATH:1350:0A13,"47, TA",2,5,1
MATH:1350:0A13,"49, TA",4,1,1
MATH:1350:0A13,"50, TA",2,3,0
MATH:1350:0A13,"52, TA",2,5,1
MATH:1350:0A13,"01, TA",5,0,1
MATH:1350:0A13,"08, TA",2,0,1
MATH:1350:0A13,"12, TA",4,0,1
MATH:1350:0A13,"13, TA",5,0,1
MATH:1350:0A13,"18, TA",5,0,1
MATH:1350:0A13,"19, TA",4,0,1
MATH:1350:0A13,"20, TA",3,0,1
MATH:1350:0A13,"22, TA",2,0,1
MATH:1350:0A13,"24, TA",5,0,1
MATH:1350:0A13,"25, TA",4,0,1
MATH:1350:0A13,"27, TA",5,0,1
MATH:1350:0A13,"29, TA",2,0,1
MATH:1350:0A13,"30, TA",4,0,1
MATH:1350:0A13,"34, TA",5,0,1
MATH:1350:0A13,"36, TA",3,0,1
MATH:1350:0A13,"37, TA",3,0,1
MATH:1350:0A13,"38, TA",6,0,1
MATH:1350:0A13,"40, TA",6,0,1
MATH:1350:0A13,"41, TA",2,0,1
MATH:1350:0A13,"42, TA",3,0,1
MATH:1350:0A13,"45, TA",3,0,1
MATH:1350:0A13,"46, TA",2,0,1
MATH:1350:0A13,"48, TA",2,0,1
MATH:1350:0A13,"51, TA",3,0,1
MATH:1350:0A13,"53, TA",3,0,1
MATH:1350:0A13,"61, TA",1,0,1
MATH:1350:0A13,"63, TA",1,0,1
MATH:1350:0A13,"64, TA",1,0,1
MATH:1350:0A13,"69, TA",1,0,1
MATH:1350:0A13,"70, TA",1,0,1
MATH:1350:0A27,"03, TA",4,3,0
MATH:1350:0A27,"06, TA",2,5,1
MATH:1350:0A27,"09, TA",4,5,1
MATH:1350:0A27,"14, TA",2,5,1
MATH:1350:0A27,"23, TA",4,1,1
MATH:1350:0A27,"26, TA",2,2,1
MATH:1350:0A27,"28, TA",2,2,1
MATH:1350:0A27,"31, TA",4,2,1
MATH:1350:0A27,"33, TA",6,1,1
MATH:1350:0A27,"35, TA",6,3,1
MATH:1350:0A27,"43, TA",2,3,1
MATH:1350:0A27,"44, TA (2)",3,5,1
MATH:1350:0A27,"47, TA",2,5,1
MATH:1350:0A27,"49, TA",4,1,1
MATH:1350:0A27,"50, TA",2,3,1
MATH:1350:0A27,"52, TA",2,5,1
MATH:1350:0A27,"01, TA",5,0,1
MATH:1350:0A27,"02, TA",3,0,1
MATH:1350:0A27,"04, TA",2,0,1
MATH:1350:0A27,"05, TA",3,0,1
MATH:1350:0A27,"07, TA",2,0,1
MATH:1350:0A27,"08, TA",2,0,1
MATH:1350:0A27,"10, TA",3,0,1
MATH:1350:0A27,"11, TA",2,0,1
MATH:1350:0A27,"12, TA",4,0,1
MATH:1350:0A27,"13, TA",5,0,1
MATH:1350:0A27,"15, TA",2,0,1
MATH:1350:0A27,"16, TA",5,0,1
MATH:1350:0A27,"17, TA",3,0,1
MATH:1350:0A27,"18, TA",5,0,1
MATH:1350:0A27,"19, TA",4,0,1
MATH:1350:0A27,"20, TA",3,0,1
MATH:1350:0A27,"21, TA",3,0,1
MATH:1350:0A27,"22, TA",2,0,1
MATH:1350:0A27,"24, TA",5,0,1
MATH:1350:0A27,"25, TA",4,0,1
MATH:1350:0A27,"27, TA",5,0,1
MATH:1350:0A27,"29, TA",2,0,1
MATH:1350:0A27,"32, TA",6,0,1
MATH:1350:0A27,"34, TA",5,0,1
MATH:1350:0A27,"36, TA",3,0,1
MATH:1350:0A27,"37, TA",3,0,1
MATH:1350:0A27,"40, TA",6,0,1
MATH:1350:0A27,"41, TA",2,0,1
MATH:1350:0A27,"42, TA",3,0,1
MATH:1350:0A27,"45, TA",3,0,1
MATH:1350:0A27,"46, TA",2,0,1
MATH:1350:0A27,"48, TA",2,0,1
MATH:1350:0A27,"51, TA",3,0,1
MATH:1350:0A27,"53, TA",3,0,1
MATH:1350:0A27,"63, TA",1,0,1
MATH:1350:0A27,"68, TA",1,0,1
MATH:1350:0A27,"69, TA",1,0,1
MATH:1350:0A27,TA 39,6,0,1
MATH:1350:0B14,"03, TA",4,3,0
MATH:1350:0B14,"06, TA",2,5,1
MATH:1350:0B14,"09, TA",4,5,1
MATH:1350:0B14,"14, TA",2,5,1
MATH:1350:0B14,"23, TA",4,1,1
MATH:1350:0B14,"26, TA",2,2,1
MATH:1350:0B14,"28, TA",2,2,1
MATH:1350:0B14,"31, TA",4,2,1
MATH:1350:0B14,"33, TA",6,1,1
MATH:1350:0B14,"35, TA",6,3,1
MATH:1350:0B14,"43, TA",2,3,1
MATH:1350:0B14,"44, TA (2)",3,5,1
MATH:1350:0B14,"47, TA",2,5,1
MATH:1350:0B14,"49, TA",4,1,1
MATH:1350:0B14,"50, TA",2,3,1
MATH:1350:0B14,"52, TA",2,5,1
MATH:1350:0B14,"01, TA",5,0,1
MATH:1350:0B14,"02, TA",3,0,1
MATH:1350:0B14,"04, TA",2,0,1
MATH:1350:0B14,"05, TA",3,0,1
MATH:1350:0B14,"07, TA",2,0,1
MATH:1350:0B14,"08, TA",2,0,1
MATH:1350:0B14,"10, TA",3,0,1
MATH:1350:0B14,"11, TA",2,0,1
MATH:1350:0B14,"12, TA",4,0,1
MATH:1350:0B14,"13, TA",5,0,1
MATH:1350:0B14,"15, TA",2,0,1
MATH:1350:0B14,"16, TA",5,0,1
MATH:1350:0B14,"17, TA",3,0,1
MATH:1350:0B14,"18, TA",5,0,1
MATH:1350:0B14,"19, TA",4,0,1
MATH:1350:0B14,"20, TA",3,0,1
MATH:1350:0B14,"21, TA",3,0,1
MATH:1350:0B14,"22, TA",2,0,1
MATH:1350:0B14,"24, TA",5,0,1
MATH:1350:0B14,"25, TA",4,0,1
MATH:1350:0B14,"27, TA",5,0,1
MATH:1350:0B14,"29, TA",2,0,1
MATH:1350:0B14,"32, TA",6,0,1
MATH:1350:0B14,"34, TA",5,0,1
MATH:1350:0B14,"36, TA",3,0,1
MATH:1350:0B14,"37, TA",3,0,1
MATH:1350:0B14,"40, TA",6,0,1
MATH:1350:0B14,"41, TA",2,0,1
MATH:1350:0B14,"42, TA",3,0,1
MATH:1350:0B14,"45, TA",3,0,1
MATH:1350:0B14,"46, TA",2,0,1
MATH:1350:0B14,"48, TA",2,0,1
MATH:1350:0B14,"51, TA",3,0,1
MATH:1350:0B14,"53, TA",3,0,1
MATH:1350:0B14,"63, TA",1,0,1
MATH:1350:0B14,"68, TA",1,0,1
MATH:1350:0B14,"69, TA",1,0,1
MATH:1350:0B14,TA 39,6,0,1
MATH:1350:0B15,"03, TA",4,3,1
MATH:1350:0B15,"06, TA",2,5,0
MATH:1350:0B15,"09, TA",4,5,1
MATH:1350:0B15,"14, TA",2,5,0
MATH:1350:0B15,"23, TA",4,1,1
MATH:1350:0B15,"26, TA",2,2,1
MATH:1350:0B15,"28, TA",2,2,0
MATH:1350:0B15,"31, TA",4,2,1
MATH:1350:0B15,"33, TA",6,1,1
MATH:1350:0B15,"35, TA",6,3,1
MATH:1350:0B15,"43, TA",2,3,0
MATH:1350:0B15,"44, TA (2)",3,5,0
MATH:1350:0B15,"47, TA",2,5,0
MATH:1350:0B15,"49, TA",4,1,1
MATH:1350:0B15,"50, TA",2,3,1
MATH:1350:0B15,"52, TA",2,5,1
MATH:1350:0B15,"01, TA",5,0,1
MATH:1350:0B15,"02, TA",3,0,1
MATH:1350:0B15,"04, TA",2,0,1
MATH:1350:0B15,"05, TA",3,0,1
MATH:1350:0B15,"07, TA",2,0,1
MATH:1350:0B15,"10, TA",3,0,1
MATH:1350:0B15,"11, TA",2,0,1
MATH:1350:0B15,"12, TA",4,0,1
MATH:1350:0B15,"13, TA",5,0,1
MATH:1350:0B15,"17, TA",3,0,1
MATH:1350:0B15,"18, TA",5,0,1
MATH:1350:0B15,"19, TA",4,0,1
MATH:1350:0B15,"21, TA",3,0,1
MATH:1350:0B15,"24, TA",5,0,1
MATH:1350:0B15,"25, TA",4,0,1
MATH:1350:0B15,"27, TA",5,0,1
MATH:1350:0B15,"32, TA",6,0,1
MATH:1350:0B15,"34, TA",5,0,1
MATH:1350:0B15,"36, TA",3,0,1
MATH:1350:0B15,"37, TA",3,0,1
MATH:1350:0B15,"38, TA",6,0,1
MATH:1350:0B15,"42, TA",3,0,1
MATH:1350:0B15,"45, TA",3,0,1
MATH:1350:0B15,"51, TA",3,0,1
MATH:1350:0B15,"53, TA",3,0,1
MATH:1350:0B15,"54, TA",1,0,1
MATH:1350:0B15,"55, TA",1,0,1
MATH:1350:0B15,"57, TA",1,0,1
MATH:1350:0B15,"60, TA",1,0,1
MATH:1350:0B15,"61, TA",1,0,1
MATH:1350:0B15,"63, TA",1,0,1
MATH:1350:0B15,"65, TA",1,0,1
MATH:1350:0B15,"66, TA",1,0,1
MATH:1350:0B15,"67, TA",1,0,1
MATH:1350:0B15,"69, TA",1,0,1
MATH:1350:0B15,"71, TA",1,0,1
MATH:1350:0B15,TA 39,6,0,1
MATH:1350:0B16,"03, TA",4,3,1
MATH:1350:0B16,"06, TA",2,5,0
MATH:1350:0B16,"09, TA",4,5,0
MATH:1350:0B16,"14, TA",2,5,1
MATH:1350:0B16,"23, TA",4,1,1
MATH:1350:0B16,"26, TA",2,2,0
MATH:1350:0B16,"28, TA",2,2,1
MATH:1350:0B16,"31, TA",4,2,1
MATH:1350:0B16,"33, TA",6,1,1
MATH:1350:0B16,"35, TA",6,3,1
MATH:1350:0B16,"43, TA",2,3,0
MATH:1350:0B16,"44, TA (2)",3,5,1
MATH:1350:0B16,"47, TA",2,5,0
MATH:1350:0B16,"49, TA",4,1,1
MATH:1350:0B16,"50, TA",2,3,1
MATH:1350:0B16,"52, TA",2,5,1
MATH:1350:0B16,"04, TA",2,0,1
MATH:1350:0B16,"07, TA",2,0,1
MATH:1350:0B16,"08, TA",2,0,1
MATH:1350:0B16,"11, TA",2,0,1
MATH:1350:0B16,"19, TA",4,0,1
MATH:1350:0B16,"20, TA",3,0,1
MATH:1350:0B16,"22, TA",2,0,1
MATH:1350:0B16,"25, TA",4,0,1
MATH:1350:0B16,"27, TA",5,0,1
MATH:1350:0B16,"29, TA",2,0,1
MATH:1350:0B16,"30, TA",4,0,1
MATH:1350:0B16,"32, TA",6,0,1
MATH:1350:0B16,"34, TA",5,0,1
MATH:1350:0B16,"36, TA",3,0,1
MATH:1350:0B16,"38, TA",6,0,1
MATH:1350:0B16,"45, TA",3,0,1
MATH:1350:0B16,"48, TA",2,0,1
MATH:1350:0B16,"51, TA",3,0,1
MATH:1350:0B16,"56, TA",1,0,1
MATH:1350:0B16,"58, TA",1,0,1
MATH:1350:0B16,"59, TA",1,0,1
MATH:1350:0B16,"62, TA",1,0,1
